match_importance,is_neutral,same_confederation,home_continent_advantage,elo_diff,elo_momentum_diff,rank_diff,points_diff,squad_value_total_delta,squad_value_top11_delta,squad_value_attack_delta,squad_value_mid_delta,squad_value_def_delta,star_player_value_delta,squad_depth_delta,home_days_rest,away_days_rest,form_win_rate_diff,form_weighted_diff,goal_diff_delta,h2h_home_win_rate,h2h_draw_rate,h2h_matches_played,tournament_wr_delta,wc_appearances_diff,wc_knockout_rate_diff,wc_best_finish_diff,wc_goals_per_game_diff,injury_count_delta,injury_burden_delta,star_injury_flag
0.6,0,1,1,191.5721943736228,-6.90622786968288,-31.0,281.0,18.543782949928083,17.215039915914712,17.50688691721445,17.184529075685603,17.59856320484859,-14.914123179965662,4.990432586778736,17.0,17.0,0.0,-0.0189885625999999,-0.3,0.4285714285714285,0.4285714285714285,7,0.2388888888888888,1,1.0,6,1.0,0,0.0,0
0.6,0,1,1,-108.28497154279056,-38.848633977829195,-7.0,27.0,,,,,,,,8.0,8.0,-0.3999999999999999,-0.0430541673399999,-1.3,0.5,0.5,6,0.0166536559979182,-5,-0.3333333333333333,-5,-0.2333333333333334,0,0.0,0
0.6,0,1,1,261.321761971594,5.7140070183363605,-85.0,356.0,17.75563501294909,17.691906406474658,16.855259764781927,16.838371547568318,16.115592620990824,16.20885010555098,3.091042453358316,17.0,10.0,0.4,0.0983980733399999,1.6,0.75,0.25,4,0.2274220032840722,2,0.5,6,0.625,3,0.2360369111219038,1
0.6,0,1,1,-63.53514073204656,46.23021413403307,21.0,-90.0,14.922421980025536,14.922421980025536,-12.83468397161566,14.946912992035967,12.611541086966117,14.914123179965662,1.3862943611198906,17.0,17.0,-0.3999999999999999,0.01683438501,-1.0,0.3333333333333333,0.2666666666666666,15,-0.0670794633642931,6,0.3333333333333333,5,0.7575757575757576,0,0.0,0
0.6,0,1,1,161.53912341960677,-45.58850972497862,-11.0,33.0,13.07107218827772,13.07107218827772,13.45883704259595,14.659231027111028,-14.751604309291396,-13.122365377402328,-0.6931471805599453,17.0,7.0,-0.3,-0.02724247616,-0.7000000000000001,1.0,0.0,2,0.182182985553772,7,0.2857142857142857,6,1.0416666666666667,0,0.0,0
0.6,0,1,0,-83.78086963059718,22.776377436422763,14.0,-70.0,,,,,,,,17.0,17.0,-0.2,-0.03709934238,0.3,0.4,0.35,20,0.0866580866580866,1,0.0,0,-0.5,0,0.0,0
0.6,0,1,1,233.4733325975833,0.1402078077426267,-81.0,468.0,17.631573194260817,17.631573194260817,16.58653562082568,15.894952224644102,16.881235249958344,16.04552506565036,1.9459101490553132,17.0,17.0,0.1999999999999999,0.04457576091,-0.5,0.8125,0.0625,16,0.3097265800089645,18,0.45,5,0.318840579710145,1,0.0,0
0.6,0,1,0,31.19720996312708,-77.02661616513706,35.0,-287.0,17.28654493030007,17.154832571369333,16.51013780630191,15.26242977619469,16.389648417699725,16.066802461833923,1.791759469228055,17.0,17.0,-0.2,-0.06633552934,-0.5,0.0,0.0,1,0.1574569221628045,-2,0.3333333333333333,-4,0.25,-1,-0.0273684210526315,0
0.6,0,1,0,-20.50764053731973,-5.240902311004447,-15.0,94.0,13.45883704259595,13.45883704259595,-14.54547219357453,13.623139877437296,14.48334044336031,-13.815511557963774,0.0,17.0,17.0,-0.0999999999999999,0.0140483611799999,-0.3999999999999999,1.0,0.0,1,-0.1507936507936507,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,-207.45352102185188,-52.70749299673139,55.0,-209.0,,,,,,,,91.0,77.0,-0.3,-0.077631712335,-1.7,0.0,0.0,1,-0.1105263157894736,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,-165.05425284176386,-64.60263882963636,52.0,-208.0,,,,,,,,45.0,17.0,-0.1,-0.0297989691849999,-1.2,0.3,0.4,10,-0.015527950310559,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,-323.13024286269865,-13.65092816529136,71.0,-421.0,-18.3620447790713,-18.054676719144727,-17.927203774901002,-16.240755752150637,-16.90427774304354,-16.993564429978885,-3.713572066704308,17.0,17.0,0.1,0.03337572116,0.5,0.3333333333333333,0.0,3,-0.5040401225968236,-20,-0.7,-6,-1.6593406593406594,-1,-0.0072248193795155,0
0.6,1,1,0,-788.7511890940941,-53.77932951908724,171.0,-958.0,,,,,,,,17.0,17.0,-0.6,-0.11702408194,-3.6,0.0,0.0,2,-0.5894331315354981,-21,-0.8571428571428571,-6,-1.47,-13,-0.130577282164449,-1
0.6,0,1,1,197.19291998537028,-15.103445291551225,-18.0,429.0,20.3053839603419,19.19446276914584,19.345435558204937,19.217895108677407,19.032509408758305,17.6441519761925,5.204006687076795,17.0,17.0,0.2,0.01956177,0.8,0.5434782608695652,0.3043478260869565,92,0.137037037037037,13,0.2142857142857143,0,0.5074455899198167,4,0.013699728191563,0
0.6,0,0,0,-391.83899784805817,-56.53079834083451,,,,,,,,,,97.0,17.0,-0.2,-0.10210005442,-0.6000000000000001,,,0,-0.2531887755102041,-2,-0.5,-6,-2.0,0,0.0,0
0.6,0,1,1,-352.9696725417755,68.03562105933815,90.0,-665.0,-20.55777189943869,-18.960093830401178,-19.225704667868705,-19.28008361785362,-19.7755489379647,-16.785925074816024,-5.552959584921617,17.0,17.0,-0.3,-0.03427270057,-0.1999999999999999,0.3809523809523809,0.0952380952380952,21,-0.0749965972505785,-13,-0.1714285714285714,0,-0.3433283358320838,-2,-0.0040110303334168,0
0.6,0,1,0,-163.23771466411858,-19.95452148471759,31.0,-232.0,,,,,,,,8.0,17.0,0.1999999999999999,-0.03604941484,0.0999999999999999,0.1666666666666666,0.0,6,-0.1665322580645161,-15,-0.5333333333333333,-6,-1.103448275862069,0,0.0,0
0.6,0,1,1,192.28136844156097,-12.105219855170615,-73.0,296.0,18.906188565887913,17.909855136853043,16.89512436147598,18.005922604072655,18.12899066348993,16.034714150714915,4.820281565605037,17.0,17.0,-0.1,0.0483077679999999,-0.6,1.0,0.0,2,0.3577458843393837,14,0.5,6,1.3529411764705883,3,0.0191664131426833,0
0.6,0,1,0,-196.6724478426229,87.20982483928537,20.0,-165.0,-16.491381929549064,-16.226950145556497,-14.905754933096263,-13.21767537538882,-16.213405921671733,-14.731801689838347,-2.5649493574615367,17.0,17.0,-0.0999999999999999,-0.05150987236,-0.8999999999999999,0.25,0.5,4,-0.1763888888888888,-6,0.0,-1,-0.7777777777777778,-2,-0.1993355481727574,-1
0.6,0,1,0,-380.97384056512806,74.2683934400709,75.0,-608.0,-18.420680753952364,-18.18178884836843,-17.669904471742225,-17.098299746099578,-17.07935978671612,-17.370858648025116,-3.610917912644224,76.0,77.0,-0.2999999999999999,-0.13405612563,-1.3,0.0,0.0,1,-0.2142857142857142,-10,-0.3,-6,-1.0,0,0.0,0
0.6,0,1,1,-30.095246498273585,-71.5623845116163,7.0,-32.0,-17.89600973026335,-17.149499225583604,-16.429250152855314,-16.664770985505125,-17.156604050954954,0.0,-2.772588722239781,17.0,17.0,-0.1,-0.0452450053999999,-1.1,0.2941176470588235,0.2647058823529412,34,-0.102866473149492,-6,-0.2857142857142857,0,-0.2670952659263588,-1,-0.0544514021236046,-1
0.6,0,1,1,517.6679724993769,69.31294088747313,-115.0,996.0,18.80209220878578,18.402516783507995,17.811415065763928,17.620171067330677,17.668844588252647,16.648723960844016,4.204692619390966,17.0,17.0,0.3999999999999999,0.18156720434,1.4,,,0,0.2845622119815668,6,0.5,6,1.4333333333333331,2,0.1252242190408501,1
0.6,0,1,1,-492.64568610717265,-12.760999507702309,63.0,-863.0,-20.66101802453111,-19.32388624033055,-19.547070316861937,-19.52527510761147,-19.612783378743636,-17.370858648025116,-5.6131281063880705,17.0,17.0,-0.0999999999999999,-0.0921554524,-0.8,0.0,0.1666666666666666,6,-0.5941558441558442,-21,-0.6190476190476191,-6,-1.5578947368421052,-2,-0.019651582749097,0
0.6,0,1,0,-299.4130111296254,-30.073215406126565,64.0,-405.0,,,,,,,,17.0,17.0,-0.3,-0.05666090298,-2.0,0.1428571428571428,0.1428571428571428,7,-0.1618065433854907,-18,-0.7368421052631579,0,-0.3793103448275861,-1,-0.0509229789942711,0
0.3,0,1,0,30.639978084989934,-14.99463084924264,-7.0,14.0,,,,,,,,290.0,61.0,0.0999999999999999,0.0171586914099999,1.2000000000000002,0.6956521739130435,0.1304347826086956,23,0.0822981366459627,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,93.73040100086382,37.39645299114272,-54.0,203.0,,,,,,,,78.0,77.0,0.0999999999999999,0.09943038063,0.8,0.25,0.375,8,0.0091185410334346,0,0.0,0,0.0,0,0.0,0
0.6,1,1,0,-257.4445487164894,-15.728501589059531,39.0,-241.0,,,,,,,,17.0,17.0,0.0999999999999999,-0.0388025171899999,-1.0,0.0,0.0,2,-0.1161548731642189,-3,-1.0,-6,-0.7692307692307693,0,0.0,0
0.6,0,1,1,-223.38127037099207,-3.8829795641015608,14.0,-135.0,-18.6961890230643,-17.403187534231563,-17.388558224623264,-17.688376868989895,-17.687024040881035,-15.319588176962746,-5.081404364984463,17.0,17.0,-0.1,-0.04772947274,-0.8,0.5833333333333334,0.1666666666666666,12,0.0227053140096618,-1,-0.2666666666666666,0,1.367398648648649,-5,-0.0171232876712328,0
0.6,0,1,0,-60.97925494703372,35.44499952329511,-24.0,230.0,-17.68775271419223,-17.328547451188225,16.178720366892396,-17.241400584737125,-17.145032938729745,-14.038654909278163,-3.367295829986474,17.0,17.0,0.1999999999999999,0.03542922934,-0.1,0.1666666666666666,0.5,6,-0.0847826086956521,-12,-0.5384615384615384,-5,-1.1333333333333333,0,0.0,0
0.6,0,1,1,121.03312636615648,45.06545144983784,-35.0,138.0,,,,,,,,76.0,42.0,0.0,0.06312044343,0.8,0.0,0.0,1,0.1954022988505747,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,-766.0705268614045,2.3372147755460446,127.0,-1104.0,,,,,,,,17.0,17.0,-0.6,-0.20875368521,-3.2,0.0,0.0,2,-0.6677083333333333,-28,-1.2,-6,-0.7546082949308756,-11,-0.0480137182052014,0
0.6,0,1,0,-717.6695666805567,90.01712908918716,134.0,-776.0,,,,,,,,17.0,17.0,-0.4,-0.03384966665,-1.6,0.0,0.0,6,-0.3394648829431438,-3,-0.3333333333333333,-2,-0.5,0,0.0,0
0.6,0,1,0,-170.1231553665275,71.24898644281689,,,-18.517172053221305,-17.493076277462386,-16.197368924231576,-17.607623289267778,-17.822025244681843,16.066802461833923,-4.48863636973214,17.0,17.0,-0.2,-0.0160392756499999,0.1,,,0,-0.3131648936170212,-9,0.0,-1,-1.1538461538461535,-3,-0.0938846139685578,-1
0.6,0,1,0,-618.3042672952456,13.020180628431037,124.0,-911.0,-19.751858725155248,-19.119810001160037,-18.92145603792546,-18.306391608761,-18.638610736255504,-17.817374285673743,-4.9344739331306915,17.0,17.0,-0.3,-0.14289404564,-1.7000000000000002,0.0,0.125,8,-0.4813492063492063,-8,-0.625,-6,-1.7428571428571429,-1,-0.0013197835554968,0
0.2,0,0,0,140.95090796892146,-12.957860381902492,,,15.29711532616119,15.29711532616119,-14.285514812209817,14.603968372873895,15.150511887854474,-14.731801689838347,2.302585092994046,220.0,7.0,0.1,0.0129786715799999,0.2,0.5833333333333334,0.25,12,0.3277777777777778,0,0.0,0,0.0,0,0.0,0
0.6,0,1,1,119.1407119626126,10.058075745110957,-19.0,113.0,15.978833698567334,15.978833698567334,15.424948670398354,13.997832948091215,14.731801689838347,15.414898336565054,1.0986122886681098,17.0,17.0,-0.1,0.0134055837,0.4,0.3478260869565217,0.4347826086956521,23,0.01050753370341,2,0.2,1,0.7708333333333334,0,0.0,0
0.6,0,1,0,-298.60811644431897,61.71934806065201,80.0,-463.0,-18.865046007430397,-18.708112792650812,-17.998323783429512,-17.527862392683378,-17.716472636255443,-17.479072229734946,-3.610917912644224,18.0,18.0,0.1,-0.0442569149999999,0.6000000000000001,0.0,0.0,4,-0.3659090909090909,-4,0.0,-1,-1.3333333333333333,-3,-0.0718809373020899,0
0.6,0,1,0,-134.8967829702135,36.58694671223111,42.0,-244.0,-17.034386422832473,-17.034386422832473,-16.917852611520342,-13.21767537538882,-14.603968372873895,-15.775605482856603,-2.3978952727983707,18.0,18.0,0.0,-0.0363245001999999,0.2,0.3333333333333333,0.3333333333333333,3,-0.1132075471698113,0,0.0,0,0.0,-2,-0.2637795275590551,-1
0.6,0,1,0,-224.86573094934283,-81.71516650278704,84.0,-314.0,,,,,,,,10.0,76.0,-0.3,-0.13907983557,-1.6,0.0,0.3333333333333333,3,-0.0299145299145299,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,-60.23010323193262,-32.29697974550572,26.0,-109.0,,,,,,,,35.0,18.0,-0.0999999999999999,-0.00109491912,0.0,0.25,0.25,4,0.0830721003134796,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,-244.15836930119917,83.56943974335422,47.0,-380.0,16.450990137916232,16.22245575637265,15.373655386537118,14.790070575320824,15.694975760283178,15.053885078862573,2.833213344056216,18.0,18.0,-0.0999999999999999,-0.06342746227,0.8,0.2222222222222222,0.2222222222222222,9,-0.0344827586206896,-2,0.0,-1,-0.7142857142857143,1,-0.2398253053990759,-1
0.6,0,1,0,-188.4139343335862,-4.146903493249738,53.0,-249.0,-17.619948374984197,-17.503139255207845,-15.039286283703994,-17.484187330270895,-14.648420115681892,-16.380459992348886,-2.70805020110221,77.0,19.0,-0.1,-0.04188591291,-0.4,0.2,0.4,15,-0.1262626262626262,0,0.0,0,0.0,0,0.0,0
0.6,0,1,1,-224.96335697088784,109.90692641361808,34.0,-598.0,-20.42353817479892,-19.10503942352337,-18.88028676114211,-19.35785195732322,-19.606693225955677,-17.553180200057167,-5.62040086571715,18.0,81.0,-0.0999999999999999,-0.0031514105999999,-0.4,0.1129032258064516,0.1774193548387097,62,-0.2425,-20,-0.4666666666666667,0,-0.8806306306306306,-5,-0.0226753096655862,0
0.6,0,1,0,-117.8277279922579,77.25447562461773,46.0,-164.0,14.316286451937186,14.316286451937186,-14.690979711984754,15.424948670398354,-13.76421831620775,14.914123179965662,-1.3862943611198906,18.0,18.0,0.0,-0.0505060804,-0.8999999999999999,0.25,0.25,4,-0.2170868347338936,-1,0.0,-1,-0.3333333333333333,0,0.0,0
0.6,1,1,0,-365.40485731806007,-34.81478548929226,94.0,-366.0,,,,,,,,45.0,19.0,-0.3,-0.1171810232899999,-1.4,0.0,0.0,1,-0.3428571428571428,0,0.0,0,0.0,0,0.0,0
0.6,0,1,1,171.1835907844636,30.188302750159437,-36.0,305.0,16.588411793866573,16.588411793866573,16.90995634975441,-14.493544608328255,-15.226497775576943,15.201805169084134,1.0986122886681098,3.0,3.0,-0.2,0.0515105745599999,-0.3,0.7647058823529411,0.1176470588235294,17,0.3113471752776436,8,0.5,6,1.1111111111111112,0,0.0,0
0.2,0,1,1,-90.97170983080264,49.42786520424693,29.0,-203.0,-16.806230339945976,-16.806230339945976,-16.888203918950687,15.1764873675101,-14.603968372873895,-14.914123179965662,-2.1972245773362196,3.0,2.0,0.0999999999999999,-0.06988192374,0.5,0.0,0.0,1,0.1214182642754071,4,0.0,1,1.0,-1,0.5544022906227631,0
0.6,0,1,0,-241.3385264817614,24.084301789084066,98.0,-464.0,,,,,,,,4.0,4.0,0.0999999999999999,-0.06882468267,-0.2,,,0,-0.4074074074074074,-3,-1.0,-6,-0.7692307692307693,0,0.0,0
0.3,0,1,1,13.109781531707313,61.85232597577533,16.0,-52.0,,,,,,,,4.0,4.0,-0.0999999999999999,-0.01444643259,-1.4,0.5416666666666666,0.0416666666666666,24,0.3294117647058824,7,0.0,1,0.5714285714285714,0,0.0,0
0.6,0,1,0,-301.3679783845787,38.46577498944498,24.0,-373.0,,,,,,,,4.0,21.0,-0.2,-0.0478216126,-0.3,0.0,0.0,2,-0.3011111111111111,2,0.6666666666666666,5,0.0,1,0.0273684210526315,0
0.2,0,0,0,76.3396440708866,45.82907560021635,9.0,-23.0,12.429220196836384,12.429220196836384,0.0,-12.899222326086994,13.384729180332174,12.429220196836384,0.0,4.0,3.0,-0.1,-0.0436259544499999,-0.4,,,0,0.0404164115125535,0,0.0,0,0.0,0,0.0,0
0.6,0,1,1,-364.1126547600413,37.95055609950077,66.0,-792.0,-20.290935572019283,-19.14991874947943,-19.342555858098144,-19.23300998552063,-18.964631623954688,-17.516812556768127,-5.220355825078324,4.0,4.0,-0.2,-0.03795697104,-2.3,0.1111111111111111,0.2222222222222222,45,-0.3090928679163973,-16,-0.3142857142857143,0,-0.4518900343642611,-4,-0.013699728191563,0
0.6,0,1,1,77.63357954481376,-9.564472303247385,-27.0,424.0,19.221021763106183,18.7745016259282,18.6665637900562,17.0915226119819,18.039200695739165,17.599700214609808,-3.6635616461296463,4.0,4.0,0.2,0.07850334207,0.9,0.75,0.125,8,0.0494505494505494,-2,0.025,0,0.3915057915057915,-5,-0.0254053476696983,0
0.6,0,1,1,30.39928455586619,45.4470883215713,15.0,-63.0,,,,,,,,4.0,4.0,0.0,0.0120397329599999,-0.4,0.2692307692307692,0.3846153846153846,26,0.1419628884417617,1,0.0,1,0.3333333333333333,0,0.0,0
0.6,0,1,1,219.87614450853243,90.92034752138944,-41.0,464.0,19.16919167807912,17.557930802702924,17.83683631621205,18.0935646161248,18.240476955104025,15.424948670398354,5.318119993844216,21.0,4.0,0.0999999999999999,0.0587801326,0.3,0.4285714285714285,0.4285714285714285,7,0.3168377321603128,11,0.3571428571428571,0,0.2955955334987593,-1,-0.2255750683158474,-1
0.6,0,1,0,-691.0380560363358,48.77568395739695,170.0,,,,,,,,,294.0,4.0,-0.2,-0.08822509878,-3.1,0.0,0.0,4,-0.5287356321839081,-9,-0.7777777777777778,-6,-1.2894736842105263,0,0.0,0
0.6,0,1,0,-85.21323521606928,46.20454551436523,12.0,-59.0,-17.518539459831384,-17.46616882523204,-16.47226753485437,-16.066802461833923,-16.638079271962106,-16.300417291085605,2.0794415416798357,4.0,4.0,0.0,-0.0130344203999999,-0.4,0.0,0.6666666666666666,3,-0.1953917050691244,1,-1.0,-1,-0.4166666666666666,0,0.0,0
0.6,0,1,1,771.6457197636339,-2.6226347154020004,-109.0,499.0,,,,,,,,4.0,4.0,0.3,0.098440806,1.9,0.8888888888888888,0.1111111111111111,9,0.376991984912777,13,0.5384615384615384,6,1.4666666666666666,0,0.0,0
0.6,0,1,0,-40.51267989891176,-6.4513533719723455,-47.0,185.0,,,,,,,,4.0,4.0,0.2,0.030259929495,-0.3999999999999999,0.2,0.0,5,-0.1551724137931034,-2,0.0,-1,-0.1666666666666666,0,0.0,0
0.6,0,1,1,210.67934427684963,-33.11178593631735,-19.0,212.0,18.349721665747243,18.058275139672464,17.956261508911428,16.24472838999741,16.757314542263156,17.265498135541893,3.6375861597263857,4.0,4.0,-0.0999999999999999,-0.0020179814399999,-0.4,0.3421052631578947,0.2631578947368421,38,0.1595347816545973,11,0.3666666666666666,0,-1.0594093406593406,1,0.0072248193795155,0
0.6,0,0,0,230.5010889489347,43.16686021911596,,,,,,,,,,4.0,4.0,0.1999999999999999,0.04244093514,0.7,0.2857142857142857,0.4285714285714285,7,-0.2041569541569541,-12,0.0,0,0.6470588235294117,-3,-0.0191664131426833,0
0.6,0,1,1,-294.5090133201152,-89.54206156664736,61.0,-250.0,,,,,,,,4.0,4.0,-0.4999999999999999,-0.12748910376,-1.4,0.2307692307692307,0.2307692307692307,26,-0.1180346385542169,-5,-0.1666666666666666,-1,-0.0701754385964912,0,0.0,0
0.6,0,1,1,132.2378794066908,1.9963597881321675,-30.0,261.0,18.235254384242246,17.722521041669378,16.801192546169812,17.074568210889897,17.43316252963548,15.068273812173889,3.4011973816621555,4.0,4.0,0.0,0.0172029663,1.1,0.6923076923076923,0.2051282051282051,39,0.1510204081632652,9,0.5857142857142856,4,0.5709745762711864,1,0.0544514021236046,1
0.6,0,1,1,219.65070310018632,-5.455367690118919,-52.0,374.0,17.215874292238986,17.175885979828397,-14.54547219357453,16.275099485238066,16.828591518992926,-14.508658238524095,2.5649493574615367,4.0,4.0,-0.0999999999999999,0.06550742928,0.0,0.7647058823529411,0.1764705882352941,17,0.08008658008658,18,0.7368421052631579,5,2.045977011494253,0,-0.9168189564896,-1
0.6,0,1,0,-110.68321269571152,-49.11328151759608,20.0,-150.0,-15.274125813221904,-15.238619133170708,14.557448378884017,-14.038654909278163,-15.454507466814658,12.429220196836384,-2.4849066497880004,4.0,4.0,0.0999999999999999,0.0155372190999999,0.2,,,0,-0.039646627881922,-13,-0.4615384615384615,-6,-1.1956521739130437,-2,-0.1989795918367347,-1
0.3,0,1,0,-49.86280240986321,18.84507795904142,7.0,-14.0,,,,,,,,4.0,4.0,-0.2,-0.0489296066699999,-3.0,0.1666666666666666,0.125,24,-0.1192528735632184,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,110.32309545526893,-14.916423406023796,-9.0,36.0,-17.023325475917943,-17.023325475917943,-16.918975576214525,-14.346139397261563,-13.527829818844936,-16.65458907995242,-1.791759469228055,38.0,21.0,-0.2,0.03304149006,-0.2,0.3333333333333333,0.0,6,0.1379509379509379,-1,0.0,-1,-0.3333333333333333,0,0.0,0
0.6,0,1,1,647.1037137779822,86.43248649242946,-97.0,1207.0,20.71910720280172,19.521873038208607,19.30877774557012,19.68706481121819,19.801962565761276,17.341871111992198,5.799092654460526,4.0,4.0,0.6000000000000001,0.3064020559800001,2.1,1.0,0.0,4,0.5424242424242424,18,0.6111111111111112,6,1.5405405405405406,9,0.0608170728652656,1
0.6,0,1,0,-265.89541158995803,-38.84923954711303,29.0,-301.0,-16.65312602198628,-16.65312602198628,-16.275099485238066,12.206077645517674,-15.533803054682638,-15.796512164761882,-1.6094379124341005,4.0,4.0,-0.0999999999999999,-0.0174894203999999,0.2,0.0,0.6666666666666666,3,-0.242862439747868,-1,0.0,-1,-0.3333333333333333,0,0.0,0
0.6,0,1,1,-292.4718078127846,-28.2437877952309,39.0,-680.0,-19.850453570447353,-18.602168628338028,-18.56543023649095,-18.4992608533195,-19.083497579858452,-16.47226753485437,-5.3612921657094255,21.0,4.0,-0.4999999999999999,-0.17887374112,-1.3,0.05,0.2,20,-0.5107387661843108,-28,-1.2,-6,-0.7546082949308756,-10,-0.0354386967705058,0
0.6,0,1,0,-376.3742407138477,68.42446050938725,,,-19.537296660333908,-18.786711789749937,-18.417676244962156,-18.729267784428885,-18.058275139672464,-15.687312888712007,-4.919980925828125,4.0,4.0,-0.1999999999999999,-0.0253674526799999,-0.6000000000000001,0.0,1.0,2,-0.3658231802561699,-13,-1.0,-6,-1.6666666666666667,-2,-0.015855039637599,0
0.6,0,1,0,248.35707968829433,-36.7082575146253,-31.0,143.0,16.952959427530107,16.944461719068162,15.009433329466964,16.50301792588551,15.434898999271326,16.432906463791053,2.6390573296152584,4.0,4.0,0.0999999999999999,0.08121780354,1.2,0.6,0.2,5,0.119634703196347,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,-452.7288028741484,-43.37987472275245,129.0,-485.0,,,,,,,,4.0,4.0,-0.4,-0.11208786894,-2.8,0.5,0.0,2,-0.1841397849462365,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,171.94806499539163,30.785027603841627,8.0,-32.0,,,,,,,,4.0,4.0,0.0,-0.00743499,1.7999999999999998,0.5,0.0,2,0.0044493882091212,0,0.0,0,0.0,0,0.0,0
0.6,0,1,0,104.23766962697164,6.660064048566483,-53.0,201.0,17.441849520216753,17.206657637442962,15.995928129978456,16.905416047041772,15.72505321099685,15.55597690824336,3.4657359027997265,4.0,4.0,-0.3,-0.05479362144,-1.1,0.3333333333333333,0.3333333333333333,3,0.1418439716312056,1,0.0,1,1.3333333333333333,0,0.0,0
0.6,0,1,1,228.87909363853464,24.13577337424931,-57.0,395.0,17.592286436880787,17.592286436880787,16.74403413530075,15.1764873675101,16.863598109301776,15.894952224644102,1.6094379124341005,4.0,4.0,0.3999999999999999,0.10462028721,1.4,0.625,0.25,24,0.3075299085151302,11,0.1166666666666667,0,-0.1054018445322791,1,0.0,0
0.6,1,1,0,-65.61924775749458,17.658145124142266,21.0,-97.0,,,,,,,,4.0,4.0,0.0999999999999999,0.07750143978,0.1,0.2,0.2,5,0.1041666666666666,0,0.0,0,0.0,0,0.0,0
0.6,0,1,1,-22.788926683786713,61.048042663595425,11.0,-131.0,16.92233692376658,16.87421767762801,15.38412668421143,16.91108821173685,-15.330638010707329,15.319588176962746,0.6931471805599453,3.0,4.0,0.2,0.0402326886599999,-0.1,0.3666666666666666,0.3333333333333333,30,0.0205422411400018,2,-0.0999999999999999,0,-0.0747126436781608,0,0.0,0
0.6,0,1,1,13.527552879422274,29.57587509205473,-10.0,275.0,-20.24215272690872,-19.03316002686491,-18.880634043657732,-19.200876805381995,-19.302400738917022,-17.11134746100564,-4.762173934797756,4.0,4.0,0.0,0.1432312527599999,-0.4,0.4,0.2,5,-0.0168103448275861,-15,-0.3571428571428571,0,-0.0366666666666666,-12,-0.0216752233941549,0
0.6,0,1,0,-674.3273676540098,54.49337094962766,185.0,-1000.0,-18.41179136019574,-18.13652579056313,-17.770593072009955,-16.19644470983346,-17.40180345100394,-17.002482875116183,-3.737669618283368,4.0,4.0,-0.4,-0.1216706526,-3.4,0.0,0.0,2,-0.4694493336685944,-7,-0.4285714285714285,-6,-1.4285714285714286,0,0.0,0
0.6,0,1,1,447.8581213390221,-51.78286636308508,-65.0,809.0,20.495072055912548,19.336771459824657,18.976259829642927,19.476124540699477,19.62769890945514,17.821934257012266,5.680172609017068,3.0,4.0,0.1999999999999999,0.09161644497,1.5,0.75,0.0833333333333333,24,0.3315696649029982,27,0.8666666666666667,5,1.8806306306306304,5,0.0226753096655862,0
0.6,0,1,0,-5.273189042157583,20.180627463181963,-47.0,191.0,-17.57438240720827,-17.19480313830993,-16.154909720466573,-16.14765455028724,-16.916728384358617,-14.99416586199818,-3.5263605246161616,4.0,4.0,0.3999999999999999,0.04367925171,0.4,0.0,0.0,1,-0.2727272727272727,-7,-0.4285714285714285,-6,-1.4827586206896552,-2,-0.1958041958041958,-1
0.6,0,1,0,64.40342524713697,45.746745337572975,7.0,-27.0,,,,,,,,4.0,4.0,0.1,0.00983970588,1.3,0.4285714285714285,0.4285714285714285,7,0.0215311004784689,-1,0.0,-6,-1.6666666666666667,0,0.0,0
0.6,0,1,0,-146.20181283760917,-53.99463705367248,44.0,-148.0,-13.592368256649284,-13.592368256649284,-13.45883704259595,-14.99416586199818,14.962913328262085,0.0,0.0,4.0,4.0,0.0,-0.0958390772099999,-1.6,0.0,0.6666666666666666,6,-0.1497076023391812,-6,-0.2857142857142857,-5,-0.3750000000000001,0,0.0,0
0.6,0,1,1,130.2186507693143,-7.659951889244667,-45.0,163.0,-14.058457520888082,-14.058457520888082,-14.669926311652166,13.815511557963774,11.225256725762891,-14.346139397261563,-0.6931471805599453,4.0,4.0,0.3999999999999999,0.0403469510999999,0.0999999999999998,0.5294117647058824,0.2352941176470588,17,0.0925465838509316,1,0.0,0,-0.3333333333333333,0,0.0,0
0.6,0,1,1,-282.80739252392004,74.60269311834804,91.0,-644.0,-18.552936331834008,-17.60423536967236,-17.023325475917943,-17.393737769899776,-17.797152923927452,-14.827111833279051,-4.5217885770490405,4.0,4.0,-0.1,-0.0260340163799999,-0.4,0.0,0.0,4,-0.3315105946684893,-8,0.0,0,-0.4871794871794871,-3,-0.0836920390930259,-1
0.6,0,1,1,517.7637523280873,44.85253182906354,-75.0,918.0,20.65128636822888,19.286309565232163,19.546259484094936,19.506207796449058,19.60317451966631,17.281246492014,5.579729825986222,4.0,4.0,0.2,0.16776342294,1.3,0.8333333333333334,0.1666666666666666,6,0.4292661361626879,21,0.6190476190476191,6,1.5578947368421052,2,0.019651582749097,0
